MOVIMIENTO_ID,EMPRESA_ID,FECHA,CONTRATO_ID,CENTRO_CONTABLE,CUENTA_ID,DIVISA,IMPORTE,LINEA_CUENTA_RESULTADOS,CONCEPTO_GESTION
912,1,2025-09-01,,4,690001,EUR,-2575.04,CR0029,Coste de capital asignado
913,1,2025-09-01,,4,669001,EUR,-337.45,CR0013,Otros gastos de explotación
914,1,2025-09-01,,2,682001,EUR,-1376.4,CR0017,Amortización software bancario
915,1,2025-09-01,,2,621001,EUR,-4863.09,CR0016,Gastos tecnología
916,1,2025-09-01,,5,669001,EUR,-57.1,CR0013,Otros gastos de explotación
917,1,2025-09-01,,4,682001,EUR,-1348.83,CR0017,Amortización software bancario
918,1,2025-09-01,,3,690001,EUR,-2425.33,CR0029,Coste de capital asignado
919,1,2025-09-01,,2,669001,EUR,-50.62,CR0013,Otros gastos de explotación
920,1,2025-09-01,,2,621001,EUR,-4850.77,CR0016,Gastos tecnología
921,1,2025-09-01,,3,682001,EUR,-856.0,CR0017,Amortización software bancario
922,1,2025-09-01,,5,621002,EUR,-985.01,CR0016,Gastos suministros
923,1,2025-09-01,,4,621003,EUR,-657.07,CR0016,Gastos papelería
924,1,2025-09-01,,3,621002,EUR,-1241.22,CR0016,Gastos suministros
925,1,2025-09-01,,2,620001,EUR,-10771.31,CR0014,Gastos personal asignación directa
926,1,2025-09-01,,1,620001,EUR,-3334.45,CR0014,Gastos personal asignación directa
927,1,2025-09-01,,5,690001,EUR,-1778.16,CR0029,Coste de capital asignado
928,1,2025-09-01,,3,621002,EUR,-591.1,CR0016,Gastos suministros
929,1,2025-09-01,,1,620001,EUR,-4033.2,CR0014,Gastos personal asignación directa
930,1,2025-09-01,,5,669001,EUR,-239.24,CR0013,Otros gastos de explotación
931,1,2025-09-01,,4,621001,EUR,-1698.44,CR0016,Gastos tecnología
932,1,2025-09-01,,4,690001,EUR,-919.73,CR0029,Coste de capital asignado
933,1,2025-09-01,,2,621001,EUR,-4403.59,CR0016,Gastos tecnología
934,1,2025-09-01,,3,621003,EUR,-162.38,CR0016,Gastos papelería
935,1,2025-09-01,,3,682001,EUR,-317.35,CR0017,Amortización software bancario
936,1,2025-09-01,,4,620001,EUR,-14581.67,CR0014,Gastos personal asignación directa
937,1,2025-09-01,,3,669001,EUR,-282.19,CR0013,Otros gastos de explotación
938,1,2025-09-01,,5,620001,EUR,-14478.08,CR0014,Gastos personal asignación directa
939,1,2025-09-01,,4,621003,EUR,-678.99,CR0016,Gastos papelería
940,1,2025-09-01,,4,621002,EUR,-627.6,CR0016,Gastos suministros
941,1,2025-09-01,,1,621003,EUR,-651.59,CR0016,Gastos papelería
942,1,2025-09-01,,5,621001,EUR,-3922.03,CR0016,Gastos tecnología
943,1,2025-09-01,,1,669001,EUR,-290.35,CR0013,Otros gastos de explotación
944,1,2025-09-01,,1,682001,EUR,-619.92,CR0017,Amortización software bancario
945,1,2025-09-01,,3,621003,EUR,-412.21,CR0016,Gastos papelería
946,1,2025-09-01,,2,682001,EUR,-657.69,CR0017,Amortización software bancario
947,1,2025-09-01,,3,621002,EUR,-1920.94,CR0016,Gastos suministros
948,1,2025-09-01,,3,669001,EUR,-407.28,CR0013,Otros gastos de explotación
949,1,2025-09-01,,1,621001,EUR,-1513.47,CR0016,Gastos tecnología
950,1,2025-09-01,,4,682001,EUR,-518.8,CR0017,Amortización software bancario
951,1,2025-09-01,,5,690001,EUR,-1240.37,CR0029,Coste de capital asignado
952,1,2025-09-01,,5,621003,EUR,-670.1,CR0016,Gastos papelería
953,1,2025-09-01,,2,669001,EUR,-457.91,CR0013,Otros gastos de explotación
954,1,2025-09-01,,1,621001,EUR,-4059.78,CR0016,Gastos tecnología
955,1,2025-09-01,,2,690001,EUR,-587.39,CR0029,Coste de capital asignado
956,1,2025-09-01,,3,621001,EUR,-3497.94,CR0016,Gastos tecnología
957,1,2025-09-01,,3,682001,EUR,-817.42,CR0017,Amortización software bancario
958,1,2025-09-01,,1,621001,EUR,-1137.18,CR0016,Gastos tecnología
959,1,2025-09-01,,4,621003,EUR,-112.25,CR0016,Gastos papelería
960,1,2025-09-01,,2,621002,EUR,-1044.18,CR0016,Gastos suministros
961,1,2025-09-01,,2,690001,EUR,-2573.2,CR0029,Coste de capital asignado
962,1,2025-09-01,,1,620001,EUR,-14463.73,CR0014,Gastos personal asignación directa
963,1,2025-09-01,,1,682001,EUR,-907.67,CR0017,Amortización software bancario
964,1,2025-09-01,,2,669001,EUR,-314.31,CR0013,Otros gastos de explotación
965,1,2025-09-01,,3,621001,EUR,-2604.41,CR0016,Gastos tecnología
966,1,2025-09-01,,5,621001,EUR,-3921.8,CR0016,Gastos tecnología
967,1,2025-09-01,,3,690001,EUR,-1494.26,CR0029,Coste de capital asignado
968,1,2025-09-01,,1,621001,EUR,-4499.61,CR0016,Gastos tecnología
969,1,2025-09-01,,3,621001,EUR,-3108.04,CR0016,Gastos tecnología
970,1,2025-09-01,,4,620001,EUR,-5420.91,CR0014,Gastos personal asignación directa
971,1,2025-09-01,,3,621002,EUR,-1112.83,CR0016,Gastos suministros
972,1,2025-09-01,,1,621001,EUR,-4501.06,CR0016,Gastos tecnología
973,1,2025-09-01,,4,682001,EUR,-1407.23,CR0017,Amortización software bancario
974,1,2025-09-01,,5,690001,EUR,-1189.43,CR0029,Coste de capital asignado
975,1,2025-09-01,,2,669001,EUR,-438.5,CR0013,Otros gastos de explotación
976,1,2025-09-01,,4,690001,EUR,-1849.24,CR0029,Coste de capital asignado
977,1,2025-09-01,,3,621001,EUR,-4804.69,CR0016,Gastos tecnología
978,1,2025-09-01,,2,682001,EUR,-395.32,CR0017,Amortización software bancario
979,1,2025-09-01,,5,621003,EUR,-507.53,CR0016,Gastos papelería
980,1,2025-09-01,,4,621001,EUR,-1025.53,CR0016,Gastos tecnología
981,1,2025-09-01,,1,620001,EUR,-3654.91,CR0014,Gastos personal asignación directa
982,1,2025-09-01,,2,690001,EUR,-659.26,CR0029,Coste de capital asignado
983,1,2025-09-01,,4,669001,EUR,-344.87,CR0013,Otros gastos de explotación
984,1,2025-09-01,,2,621003,EUR,-484.92,CR0016,Gastos papelería
985,1,2025-09-01,,1,669001,EUR,-201.77,CR0013,Otros gastos de explotación
986,1,2025-09-01,,2,682001,EUR,-1318.04,CR0017,Amortización software bancario
987,1,2025-09-01,,4,682001,EUR,-1203.17,CR0017,Amortización software bancario
988,1,2025-09-01,,4,620001,EUR,-12407.29,CR0014,Gastos personal asignación directa
989,1,2025-09-01,,2,621002,EUR,-935.8,CR0016,Gastos suministros
990,1,2025-09-01,,4,669001,EUR,-127.36,CR0013,Otros gastos de explotación
991,1,2025-09-01,,3,690001,EUR,-545.73,CR0029,Coste de capital asignado
992,1,2025-09-01,,3,682001,EUR,-403.71,CR0017,Amortización software bancario
993,1,2025-09-01,,2,669001,EUR,-478.62,CR0013,Otros gastos de explotación
994,1,2025-09-01,,3,621002,EUR,-893.92,CR0016,Gastos suministros
995,1,2025-09-01,,3,621002,EUR,-1869.93,CR0016,Gastos suministros
996,1,2025-09-01,,5,682001,EUR,-674.23,CR0017,Amortización software bancario
997,1,2025-09-01,,1,621001,EUR,-3062.62,CR0016,Gastos tecnología
998,1,2025-09-01,,1,682001,EUR,-1188.12,CR0017,Amortización software bancario
999,1,2025-09-01,,3,621001,EUR,-2751.43,CR0016,Gastos tecnología
1000,1,2025-09-01,,1,690001,EUR,-2881.76,CR0029,Coste de capital asignado
1001,1,2025-10-01,1061,4,760003,EUR,280.3,CR0008,Comisión cancelación préstamo
1002,1,2025-10-01,1009,1,760002,EUR,722.73,CR0008,Comisión apertura préstamo
1004,1,2025-10-01,1026,2,760004,EUR,428.11,CR0008,Comisión estudio préstamo
1011,1,2025-10-01,1009,1,760002,EUR,403.04,CR0008,Comisión apertura préstamo
1014,1,2025-10-01,1039,2,760001,EUR,1981.14,CR0001,Intereses cobrados préstamo hipotecario
1015,1,2025-10-01,1033,2,760002,EUR,647.69,CR0008,Comisión apertura préstamo
1016,1,2025-10-01,1020,1,760004,EUR,231.03,CR0008,Comisión estudio préstamo
1018,1,2025-10-01,1031,2,760004,EUR,257.11,CR0008,Comisión estudio préstamo
1019,1,2025-10-01,1003,1,760002,EUR,763.13,CR0008,Comisión apertura préstamo
1020,1,2025-10-01,1039,2,760003,EUR,284.72,CR0008,Comisión cancelación préstamo
1021,1,2025-10-01,1059,4,760003,EUR,378.7,CR0008,Comisión cancelación préstamo
1023,1,2025-10-01,1056,4,760002,EUR,481.34,CR0008,Comisión apertura préstamo
1025,1,2025-10-01,1052,3,760004,EUR,367.05,CR0008,Comisión estudio préstamo
1026,1,2025-10-01,1040,2,760003,EUR,158.93,CR0008,Comisión cancelación préstamo
1028,1,2025-10-01,1049,3,760002,EUR,471.66,CR0008,Comisión apertura préstamo
1032,1,2025-10-01,1016,1,760003,EUR,304.55,CR0008,Comisión cancelación préstamo
1033,1,2025-10-01,1032,2,760004,EUR,311.21,CR0008,Comisión estudio préstamo
1034,1,2025-10-01,1045,3,760003,EUR,181.48,CR0008,Comisión cancelación préstamo
1035,1,2025-10-01,1043,3,760004,EUR,200.19,CR0008,Comisión estudio préstamo
1040,1,2025-10-01,1022,2,760001,EUR,1828.77,CR0001,Intereses cobrados préstamo hipotecario
1042,1,2025-10-01,1016,1,760004,EUR,240.11,CR0008,Comisión estudio préstamo
1043,1,2025-10-01,1040,2,760003,EUR,259.97,CR0008,Comisión cancelación préstamo
1045,1,2025-10-01,1046,3,760004,EUR,337.28,CR0008,Comisión estudio préstamo
1046,1,2025-10-01,1062,4,760003,EUR,372.25,CR0008,Comisión cancelación préstamo
1047,1,2025-10-01,1014,1,760003,EUR,183.18,CR0008,Comisión cancelación préstamo
1048,1,2025-10-01,1031,2,760003,EUR,228.93,CR0008,Comisión cancelación préstamo
1049,1,2025-10-01,1016,1,760001,EUR,3943.43,CR0001,Intereses cobrados préstamo hipotecario
1050,1,2025-10-01,1044,3,760003,EUR,336.0,CR0008,Comisión cancelación préstamo
1052,1,2025-10-01,1021,2,760001,EUR,2203.08,CR0001,Intereses cobrados préstamo hipotecario
1053,1,2025-10-01,1022,2,760004,EUR,302.29,CR0008,Comisión estudio préstamo
1054,1,2025-10-01,1051,3,760003,EUR,389.17,CR0008,Comisión cancelación préstamo
1055,1,2025-10-01,1068,5,760004,EUR,494.92,CR0008,Comisión estudio préstamo
1059,1,2025-10-01,1017,1,760001,EUR,2016.28,CR0001,Intereses cobrados préstamo hipotecario
1060,1,2025-10-01,1011,1,760002,EUR,660.9,CR0008,Comisión apertura préstamo
1062,1,2025-10-01,1064,4,760002,EUR,403.31,CR0008,Comisión apertura préstamo
1064,1,2025-10-01,1040,2,760004,EUR,212.25,CR0008,Comisión estudio préstamo
1067,1,2025-10-01,1005,1,760001,EUR,3021.33,CR0001,Intereses cobrados préstamo hipotecario
1069,1,2025-10-01,1066,5,760002,EUR,501.33,CR0008,Comisión apertura préstamo
1070,1,2025-10-01,1059,4,760002,EUR,764.36,CR0008,Comisión apertura préstamo
1072,1,2025-10-01,1056,4,760003,EUR,340.73,CR0008,Comisión cancelación préstamo
1074,1,2025-10-01,1072,5,760002,EUR,310.2,CR0008,Comisión apertura préstamo
1076,1,2025-10-01,1052,3,760001,EUR,3779.49,CR0001,Intereses cobrados préstamo hipotecario
1077,1,2025-10-01,1069,5,760003,EUR,259.64,CR0008,Comisión cancelación préstamo
1079,1,2025-10-01,1023,2,760002,EUR,419.86,CR0008,Comisión apertura préstamo
1080,1,2025-10-01,1011,1,760004,EUR,439.19,CR0008,Comisión estudio préstamo
1083,1,2025-10-01,1046,3,760003,EUR,341.66,CR0008,Comisión cancelación préstamo
1086,1,2025-10-01,1015,1,760001,EUR,3200.6,CR0001,Intereses cobrados préstamo hipotecario
1087,1,2025-10-01,1037,2,760004,EUR,380.94,CR0008,Comisión estudio préstamo
1089,1,2025-10-01,1003,1,760004,EUR,233.07,CR0008,Comisión estudio préstamo
1091,1,2025-10-01,1041,3,760003,EUR,205.44,CR0008,Comisión cancelación préstamo
1092,1,2025-10-01,1048,3,760001,EUR,2745.64,CR0001,Intereses cobrados préstamo hipotecario
1093,1,2025-10-01,1032,2,760001,EUR,2509.65,CR0001,Intereses cobrados préstamo hipotecario
1095,1,2025-10-01,1038,2,760002,EUR,461.09,CR0008,Comisión apertura préstamo
1097,1,2025-10-01,1041,3,760003,EUR,338.05,CR0008,Comisión cancelación préstamo
1098,1,2025-10-01,1028,2,760001,EUR,3375.18,CR0001,Intereses cobrados préstamo hipotecario
1100,1,2025-10-01,1019,1,760003,EUR,303.57,CR0008,Comisión cancelación préstamo
1101,1,2025-10-01,1012,1,760002,EUR,468.1,CR0008,Comisión apertura préstamo
1102,1,2025-10-01,1026,2,760002,EUR,464.45,CR0008,Comisión apertura préstamo
1103,1,2025-10-01,1038,2,760003,EUR,222.41,CR0008,Comisión cancelación préstamo
1104,1,2025-10-01,1039,2,760004,EUR,437.62,CR0008,Comisión estudio préstamo
1105,1,2025-10-01,1042,3,760003,EUR,215.69,CR0008,Comisión cancelación préstamo
1106,1,2025-10-01,1073,5,760003,EUR,159.78,CR0008,Comisión cancelación préstamo
1107,1,2025-10-01,1014,1,760002,EUR,388.78,CR0008,Comisión apertura préstamo
1108,1,2025-10-01,1017,1,760003,EUR,388.24,CR0008,Comisión cancelación préstamo
1109,1,2025-10-01,1055,3,760002,EUR,308.35,CR0008,Comisión apertura préstamo
1112,1,2025-10-01,1030,2,760004,EUR,417.65,CR0008,Comisión estudio préstamo
1113,1,2025-10-01,1020,1,760004,EUR,331.21,CR0008,Comisión estudio préstamo
1114,1,2025-10-01,1030,2,760003,EUR,328.15,CR0008,Comisión cancelación préstamo
1115,1,2025-10-01,1060,4,760001,EUR,3002.65,CR0001,Intereses cobrados préstamo hipotecario
1116,1,2025-10-01,1041,3,760002,EUR,614.32,CR0008,Comisión apertura préstamo
1117,1,2025-10-01,1056,4,760003,EUR,171.76,CR0008,Comisión cancelación préstamo
1121,1,2025-10-01,1071,5,760004,EUR,395.45,CR0008,Comisión estudio préstamo
1122,1,2025-10-01,1007,1,760004,EUR,220.11,CR0008,Comisión estudio préstamo
1123,1,2025-10-01,1022,2,760004,EUR,406.07,CR0008,Comisión estudio préstamo
1124,1,2025-10-01,1070,5,760002,EUR,625.36,CR0008,Comisión apertura préstamo
1125,1,2025-10-01,1050,3,760003,EUR,252.79,CR0008,Comisión cancelación préstamo
1126,1,2025-10-01,1046,3,760004,EUR,339.58,CR0008,Comisión estudio préstamo
1127,1,2025-10-01,1039,2,760004,EUR,324.8,CR0008,Comisión estudio préstamo
1129,1,2025-10-01,1032,2,760003,EUR,297.23,CR0008,Comisión cancelación préstamo
1130,1,2025-10-01,1005,1,760002,EUR,726.13,CR0008,Comisión apertura préstamo
1131,1,2025-10-01,1059,4,760004,EUR,245.16,CR0008,Comisión estudio préstamo
1132,1,2025-10-01,1066,5,760001,EUR,4059.43,CR0001,Intereses cobrados préstamo hipotecario
1134,1,2025-10-01,1047,3,760002,EUR,702.95,CR0008,Comisión apertura préstamo
1135,1,2025-10-01,1058,4,760003,EUR,320.99,CR0008,Comisión cancelación préstamo
1136,1,2025-10-01,1024,2,760001,EUR,3494.51,CR0001,Intereses cobrados préstamo hipotecario
1137,1,2025-10-01,1056,4,760002,EUR,413.56,CR0008,Comisión apertura préstamo
1141,1,2025-10-01,1018,1,760002,EUR,318.32,CR0008,Comisión apertura préstamo
1144,1,2025-10-01,1032,2,760003,EUR,238.48,CR0008,Comisión cancelación préstamo
1145,1,2025-10-01,1072,5,760002,EUR,560.18,CR0008,Comisión apertura préstamo
1146,1,2025-10-01,1015,1,760002,EUR,405.43,CR0008,Comisión apertura préstamo
1149,1,2025-10-01,1004,1,760004,EUR,380.52,CR0008,Comisión estudio préstamo
1150,1,2025-10-01,1024,2,760001,EUR,1973.85,CR0001,Intereses cobrados préstamo hipotecario
1151,1,2025-10-01,1018,1,760002,EUR,696.67,CR0008,Comisión apertura préstamo
1152,1,2025-10-01,1066,5,760004,EUR,234.82,CR0008,Comisión estudio préstamo
1154,1,2025-10-01,1070,5,760001,EUR,2623.07,CR0001,Intereses cobrados préstamo hipotecario
1155,1,2025-10-01,1044,3,760002,EUR,553.68,CR0008,Comisión apertura préstamo
1158,1,2025-10-01,1027,2,760001,EUR,3116.8,CR0001,Intereses cobrados préstamo hipotecario
1161,1,2025-10-01,1018,1,760002,EUR,418.81,CR0008,Comisión apertura préstamo
1163,1,2025-10-01,1065,4,760003,EUR,292.95,CR0008,Comisión cancelación préstamo
1164,1,2025-10-01,1017,1,760001,EUR,3417.77,CR0001,Intereses cobrados préstamo hipotecario
1165,1,2025-10-01,1040,2,760002,EUR,779.54,CR0008,Comisión apertura préstamo
1166,1,2025-10-01,1058,4,760004,EUR,425.72,CR0008,Comisión estudio préstamo
1167,1,2025-10-01,1035,2,760004,EUR,252.03,CR0008,Comisión estudio préstamo
1171,1,2025-10-01,1059,4,760004,EUR,327.39,CR0008,Comisión estudio préstamo
1172,1,2025-10-01,1038,2,760003,EUR,212.76,CR0008,Comisión cancelación préstamo
1173,1,2025-10-01,1024,2,760004,EUR,451.55,CR0008,Comisión estudio préstamo
1174,1,2025-10-01,1011,1,760001,EUR,2590.76,CR0001,Intereses cobrados préstamo hipotecario
1175,1,2025-10-01,1002,1,760001,EUR,2688.52,CR0001,Intereses cobrados préstamo hipotecario
1176,1,2025-10-01,1054,3,760003,EUR,366.56,CR0008,Comisión cancelación préstamo
1177,1,2025-10-01,1026,2,760004,EUR,481.85,CR0008,Comisión estudio préstamo
1178,1,2025-10-01,1017,1,760003,EUR,199.88,CR0008,Comisión cancelación préstamo
1179,1,2025-10-01,1037,2,760002,EUR,421.74,CR0008,Comisión apertura préstamo
1180,1,2025-10-01,1068,5,760002,EUR,569.06,CR0008,Comisión apertura préstamo
1181,1,2025-10-01,1071,5,760001,EUR,3897.31,CR0001,Intereses cobrados préstamo hipotecario
1182,1,2025-10-01,1046,3,760004,EUR,236.24,CR0008,Comisión estudio préstamo
1187,1,2025-10-01,1034,2,760003,EUR,206.22,CR0008,Comisión cancelación préstamo
1189,1,2025-10-01,1016,1,760001,EUR,3728.69,CR0001,Intereses cobrados préstamo hipotecario
1190,1,2025-10-01,1048,3,760001,EUR,2001.53,CR0001,Intereses cobrados préstamo hipotecario
1191,1,2025-10-01,1048,3,760004,EUR,249.42,CR0008,Comisión estudio préstamo
1193,1,2025-10-01,1047,3,760002,EUR,538.41,CR0008,Comisión apertura préstamo
1194,1,2025-10-01,1064,4,760002,EUR,413.64,CR0008,Comisión apertura préstamo
1195,1,2025-10-01,1059,4,760002,EUR,424.06,CR0008,Comisión apertura préstamo
1196,1,2025-10-01,1056,4,760001,EUR,3990.24,CR0001,Intereses cobrados préstamo hipotecario
1197,1,2025-10-01,1060,4,760003,EUR,394.03,CR0008,Comisión cancelación préstamo
1199,1,2025-10-01,1061,4,760002,EUR,751.84,CR0008,Comisión apertura préstamo
1200,1,2025-10-01,1071,5,760002,EUR,643.49,CR0008,Comisión apertura préstamo
1204,1,2025-10-01,1013,1,760002,EUR,321.39,CR0008,Comisión apertura préstamo
1205,1,2025-10-01,1062,4,760002,EUR,630.3,CR0008,Comisión apertura préstamo
1206,1,2025-10-01,1032,2,760001,EUR,1847.79,CR0001,Intereses cobrados préstamo hipotecario
1209,1,2025-10-01,1016,1,760002,EUR,654.5,CR0008,Comisión apertura préstamo
1210,1,2025-10-01,1070,5,760004,EUR,342.6,CR0008,Comisión estudio préstamo
1211,1,2025-10-01,1016,1,760001,EUR,2757.81,CR0001,Intereses cobrados préstamo hipotecario
1213,1,2025-10-01,1037,2,760004,EUR,290.16,CR0008,Comisión estudio préstamo
1214,1,2025-10-01,1007,1,760004,EUR,320.25,CR0008,Comisión estudio préstamo
1215,1,2025-10-01,1069,5,760003,EUR,205.63,CR0008,Comisión cancelación préstamo
1216,1,2025-10-01,1062,4,760002,EUR,549.94,CR0008,Comisión apertura préstamo
1220,1,2025-10-01,1006,1,760001,EUR,1846.17,CR0001,Intereses cobrados préstamo hipotecario
1221,1,2025-10-01,1057,4,760003,EUR,156.37,CR0008,Comisión cancelación préstamo
1222,1,2025-10-01,1064,4,760001,EUR,3437.43,CR0001,Intereses cobrados préstamo hipotecario
1223,1,2025-10-01,1029,2,760001,EUR,3752.31,CR0001,Intereses cobrados préstamo hipotecario
1225,1,2025-10-01,1071,5,760004,EUR,296.38,CR0008,Comisión estudio préstamo
1226,1,2025-10-01,1054,3,760004,EUR,292.27,CR0008,Comisión estudio préstamo
1227,1,2025-10-01,1054,3,760002,EUR,792.25,CR0008,Comisión apertura préstamo
1229,1,2025-10-01,1018,1,760002,EUR,300.07,CR0008,Comisión apertura préstamo
1230,1,2025-10-01,1002,1,760001,EUR,3793.48,CR0001,Intereses cobrados préstamo hipotecario
1234,1,2025-10-01,1011,1,760001,EUR,3700.93,CR0001,Intereses cobrados préstamo hipotecario
1237,1,2025-10-01,1015,1,760002,EUR,716.49,CR0008,Comisión apertura préstamo
1240,1,2025-10-01,1052,3,760003,EUR,284.43,CR0008,Comisión cancelación préstamo
1242,1,2025-10-01,1049,3,760003,EUR,361.68,CR0008,Comisión cancelación préstamo
1243,1,2025-10-01,1053,3,760002,EUR,791.16,CR0008,Comisión apertura préstamo
1244,1,2025-10-01,1032,2,760003,EUR,269.71,CR0008,Comisión cancelación préstamo
1245,1,2025-10-01,1026,2,760003,EUR,206.53,CR0008,Comisión cancelación préstamo
1246,1,2025-10-01,1041,3,760004,EUR,316.96,CR0008,Comisión estudio préstamo
1249,1,2025-10-01,1049,3,760001,EUR,2817.73,CR0001,Intereses cobrados préstamo hipotecario
1251,1,2025-10-01,1008,1,760001,EUR,4037.23,CR0001,Intereses cobrados préstamo hipotecario
1253,1,2025-10-01,1005,1,760001,EUR,2441.53,CR0001,Intereses cobrados préstamo hipotecario
1254,1,2025-10-01,1015,1,760001,EUR,3937.5,CR0001,Intereses cobrados préstamo hipotecario
1257,1,2025-10-01,1058,4,760001,EUR,3941.23,CR0001,Intereses cobrados préstamo hipotecario
1258,1,2025-10-01,1062,4,760001,EUR,2046.49,CR0001,Intereses cobrados préstamo hipotecario
1260,1,2025-10-01,1007,1,760004,EUR,484.91,CR0008,Comisión estudio préstamo
1261,1,2025-10-01,1019,1,760002,EUR,668.41,CR0008,Comisión apertura préstamo
1262,1,2025-10-01,1025,2,760003,EUR,389.27,CR0008,Comisión cancelación préstamo
1265,1,2025-10-01,1039,2,760002,EUR,454.91,CR0008,Comisión apertura préstamo
1266,1,2025-10-01,1068,5,760004,EUR,277.4,CR0008,Comisión estudio préstamo
1271,1,2025-10-01,1002,1,760003,EUR,361.47,CR0008,Comisión cancelación préstamo
1273,1,2025-10-01,1014,1,760004,EUR,273.72,CR0008,Comisión estudio préstamo
1274,1,2025-10-01,1011,1,760004,EUR,231.3,CR0008,Comisión estudio préstamo
1276,1,2025-10-01,1045,3,760002,EUR,442.07,CR0008,Comisión apertura préstamo
1277,1,2025-10-01,1065,4,760001,EUR,2364.76,CR0001,Intereses cobrados préstamo hipotecario
1279,1,2025-10-01,1054,3,760004,EUR,242.97,CR0008,Comisión estudio préstamo
1282,1,2025-10-01,1018,1,760002,EUR,395.11,CR0008,Comisión apertura préstamo
1283,1,2025-10-01,1040,2,760003,EUR,242.95,CR0008,Comisión cancelación préstamo
1284,1,2025-10-01,1047,3,760001,EUR,2465.59,CR0001,Intereses cobrados préstamo hipotecario
1287,1,2025-10-01,1001,1,760002,EUR,319.82,CR0008,Comisión apertura préstamo
1288,1,2025-10-01,1031,2,760004,EUR,427.3,CR0008,Comisión estudio préstamo
1289,1,2025-10-01,1050,3,760004,EUR,327.61,CR0008,Comisión estudio préstamo
1293,1,2025-10-01,1009,1,760001,EUR,2625.32,CR0001,Intereses cobrados préstamo hipotecario
1294,1,2025-10-01,1029,2,760004,EUR,232.41,CR0008,Comisión estudio préstamo
1297,1,2025-10-01,1029,2,760004,EUR,212.9,CR0008,Comisión estudio préstamo
1298,1,2025-10-01,1001,1,760001,EUR,3849.97,CR0001,Intereses cobrados préstamo hipotecario
1299,1,2025-10-01,1060,4,760001,EUR,1890.95,CR0001,Intereses cobrados préstamo hipotecario
1301,1,2025-10-01,1070,5,760001,EUR,3721.08,CR0001,Intereses cobrados préstamo hipotecario
1302,1,2025-10-01,1015,1,760004,EUR,235.95,CR0008,Comisión estudio préstamo
1303,1,2025-10-01,1037,2,760002,EUR,628.53,CR0008,Comisión apertura préstamo
1304,1,2025-10-01,1007,1,760004,EUR,498.91,CR0008,Comisión estudio préstamo
1305,1,2025-10-01,1054,3,760001,EUR,4074.12,CR0001,Intereses cobrados préstamo hipotecario
1306,1,2025-10-01,1041,3,760003,EUR,392.33,CR0008,Comisión cancelación préstamo
1307,1,2025-10-01,1034,2,760003,EUR,285.69,CR0008,Comisión cancelación préstamo
1309,1,2025-10-01,1023,2,760001,EUR,3166.55,CR0001,Intereses cobrados préstamo hipotecario
1310,1,2025-10-01,1008,1,760003,EUR,327.74,CR0008,Comisión cancelación préstamo
1312,1,2025-10-01,1025,2,760004,EUR,369.16,CR0008,Comisión estudio préstamo
1313,1,2025-10-01,1008,1,760001,EUR,3358.86,CR0001,Intereses cobrados préstamo hipotecario
1314,1,2025-10-01,1020,1,760003,EUR,305.67,CR0008,Comisión cancelación préstamo
1316,1,2025-10-01,1008,1,760004,EUR,297.93,CR0008,Comisión estudio préstamo
1317,1,2025-10-01,1020,1,760004,EUR,238.9,CR0008,Comisión estudio préstamo
1318,1,2025-10-01,1032,2,760001,EUR,2414.57,CR0001,Intereses cobrados préstamo hipotecario
1319,1,2025-10-01,1035,2,760003,EUR,257.07,CR0008,Comisión cancelación préstamo
1320,1,2025-10-01,1019,1,760002,EUR,512.35,CR0008,Comisión apertura préstamo
1322,1,2025-10-01,1015,1,760002,EUR,321.82,CR0008,Comisión apertura préstamo
1324,1,2025-10-01,1061,4,760004,EUR,207.28,CR0008,Comisión estudio préstamo
1325,1,2025-10-01,1032,2,760004,EUR,414.74,CR0008,Comisión estudio préstamo
1326,1,2025-10-01,1015,1,760004,EUR,475.58,CR0008,Comisión estudio préstamo
1327,1,2025-10-01,1042,3,760003,EUR,156.22,CR0008,Comisión cancelación préstamo
1329,1,2025-10-01,1051,3,760003,EUR,371.49,CR0008,Comisión cancelación préstamo
1330,1,2025-10-01,1071,5,760001,EUR,3573.21,CR0001,Intereses cobrados préstamo hipotecario
1332,1,2025-10-01,1043,3,760001,EUR,2885.2,CR0001,Intereses cobrados préstamo hipotecario
1333,1,2025-10-01,1060,4,760004,EUR,442.23,CR0008,Comisión estudio préstamo
1337,1,2025-10-01,1033,2,760003,EUR,395.97,CR0008,Comisión cancelación préstamo
1338,1,2025-10-01,1059,4,760003,EUR,232.38,CR0008,Comisión cancelación préstamo
1339,1,2025-10-01,1048,3,760001,EUR,3210.29,CR0001,Intereses cobrados préstamo hipotecario
1340,1,2025-10-01,1028,2,760001,EUR,3596.27,CR0001,Intereses cobrados préstamo hipotecario
1341,1,2025-10-01,1052,3,760001,EUR,3350.85,CR0001,Intereses cobrados préstamo hipotecario
1342,1,2025-10-01,1038,2,760003,EUR,239.48,CR0008,Comisión cancelación préstamo
1343,1,2025-10-01,1003,1,760002,EUR,423.81,CR0008,Comisión apertura préstamo
1344,1,2025-10-01,1047,3,760001,EUR,2487.53,CR0001,Intereses cobrados préstamo hipotecario
1345,1,2025-10-01,1028,2,760002,EUR,552.89,CR0008,Comisión apertura préstamo
1346,1,2025-10-01,1051,3,760003,EUR,239.09,CR0008,Comisión cancelación préstamo
1347,1,2025-10-01,1035,2,760004,EUR,316.89,CR0008,Comisión estudio préstamo
